,id,free_text,CLEAN,OFFENSIVE,HATE,label_id 
588,test_zlrdzzndnn,không biết cô gái này đã lớn hơn tí nào chưa,1,0,0,0
589,test_twftmujwar,"bạn bị điên à? Dm, góp sức kiểu đéo gì? Ngồi nhà hô HS TS của VN??? Rồi làm đ gì được bên TQ? Bạn cũng nói hay lắm, bạn thể hiện cho bọn này xem nào",0,0,1,2
590,test_xlbwqjqmwr,tao sky nè con đĩ,0,0,1,2
591,test_wdasqhawcm,cdl có não hông má. Nói gì t đọc hoài đéo hiểu dị cdl,0,0,1,2
592,test_qpaclgvsfa,Địt mẹ mày con đĩ thúi hằng,0,0,1,2
593,test_rbyhkvavjx,bạn đã tìm lại được bộ não thất lạc chưa,1,0,0,0
594,test_xmeimlgduk,vẫn bị chửi như chó là sao ta,1,0,0,0
595,test_omqtzypzze,M bị ngáo lol a con này,0,0,1,2
596,test_tzulyvtkga,m bị ngu à,0,0,1,2
597,test_lnuazuzpuo,má con đĩ chó m sủa gì thế,0,0,1,2
598,test_limqfwozok,"Ơ con ngáo đá này, m đọc ko kĩ tưởng Tùng theo tàu hả con điên, đm 3 năm vẫn bị còn bị chửi, vừa lắm",0,0,1,2
599,test_fnjbkgwojd,Clm con ngáo này tưởng thằng Tùng theo trung quốc,0,0,1,2
600,test_xmghetzzaa,ngu z đĩ lồn,0,0,1,2
601,test_axlzicuxcy,alo alo còn chửi lộn nữa ko ta,1,0,0,0
602,test_zwloufmlhr,"ủa con điên, ts m bị ngộ hay gì, sang bên c Quân của m mà tung hô, chui vào đây ăn l hay gì, dòng thứ nlmm nữa",0,0,1,2
603,test_eawgpibqmn,chắc chắn phải có âm mưu gì đó chứ người bình thường k thể ngu 1 cách thần kì như vậy được,0,1,0,1
604,test_cevehbuzcc,Alo alo địt bà m,0,0,1,2
605,test_qgygelavsr,Mày ngu lắm con ạ 3 năm rồi vẫn bị chửi,0,0,1,2
606,test_iqpngsqnsw,M về ăn muối tinh nhiều vào cho khôn ra nhé... Ngáo lắm rồi đấy,1,0,0,0
607,test_qadeztamyf,cười lộn ruột với bạn,1,0,0,0
608,test_tbihmhmuvv,nói chuyện đúng như con đàn bà làm đĩ,0,1,0,1
609,test_ymkwmsjife,"Thôi các ông, vào trang cá nhân thì thấy ngưng hoạt động từ 2017 rồi. Giờ có chửi nhỏ thớt cũng ko thấy đâu , chửi chi cho bẩn mồm",1,0,0,0
610,test_hsfvgdcgot,Chính tả còn viết sai bày đặt nói đạo lí chán vl,0,1,0,1
611,test_cdzzeibzga,văn phong như buồi. nói ngu lồn,0,1,0,1
612,test_xylfpbkvle,bạn bị thiểu năng hay j,0,0,1,2
613,test_cjwkcybtem,m bị nứng lol hả con đĩ chó đụ con đĩ mẹ mày. Bộ sky là ăn hết của thằng cha ông nội m hay gì. Nứng lol 1 ít thì chơi còn mà nứng lol nhiều quá thì chơi 1 mình nha má,0,0,1,2
614,test_gddaereojy,tác hại của việc chơi đá,1,0,0,0
615,test_yltgigjjog,T gáy nè im re cái gì hả cđl ? Có vấn đề đọc hiểu đ biết No trong Tiếng Anh là gì hả mà hướng gốc đụ má con đĩ ngu ngục,0,0,1,2
616,test_enommbytha,Con tiện tì ngu xuẩn,0,0,1,2
617,test_qovaaqxcqg,con đĩ nứng lồn,0,0,1,2
618,test_gnkqzovtnu,sủa j z,0,1,0,1
619,test_afruxalitf,Đọc 4 lần vẫn k hiểu muốn nói gì? Mất khả năng diễn đạt à?,1,0,0,0
620,test_mkdctttihu,con này nó có âm mưu gì phải hong mọi ng chứ người bth đâu ai ngu dc như nó,0,0,1,2
621,test_zhqfwzjbcz,Xàm lồn hả con đĩ,0,0,1,2
622,test_tszzggcadi,bị lag à bạn ?? Nói cc j vậy,1,0,0,0
623,test_koyelzsvsu,Đĩ điên,0,0,1,2
624,test_wabuoarhxq,"Đm t phải đọc lại 2, 3 lần mới hiểu con chủ thớt bị điên",0,0,1,2
625,test_uwekzhktrt,đập cm nha con đĩ,0,0,1,2
626,test_otdpmzhewk,ngậm mẹ mõm vào,0,1,0,1
627,test_fzzwdzrqfk,Khi bạn nghĩ sự ngu ngục của mình đã chìm xuống nhưng không 3 năm sau vẫn bị giựt mồng gọi dậy,0,1,0,1
628,test_mcspewvxxl,Sự ngu ngục đc thể hiện qua lời nói và ngôn từ,0,1,0,1
629,test_aiqsotzfje,tội vl,0,1,0,1
630,test_zmkygfmokq,Rồi ý của mày là gì?,1,0,0,0
631,test_hgqfoknhjf,k biết bạn Thúy Hằng còn gáy nữa k ta,1,0,0,0
632,test_socxcoktth,Ủa là sao ta,1,0,0,0
633,test_xgnzomkskk,Vcl sau 3 năm lại bị chửi tiếp,1,0,0,0
634,test_oeqgwxsxwi,"cmt hay đấy, mong bạn đừng viết thêm cmt nào nữa",1,0,0,0
635,test_zwhdjykhrq,ủa sủa gì zậy con điên,0,0,1,2
636,test_izriqdfykv,Là sao v con điên này,0,0,1,2
637,test_txbnxbyzhe,Lồn khùng,0,1,0,1
638,test_ktxmzrtyke,Hello 3 năm rồi đéo biết bạn đã làm được gì cho xã hội chưa chứ bọn mình vẫn ổn. Idol mình vẫn vươn cao vươn xa mỗi cái vẫn chưa có đc mình,0,1,0,1
639,test_kctvpfugef,mày bị ngu đọc hiểu hay j,0,0,1,2
640,test_fdkjwyawtx,ủa là sao má,1,0,0,0
641,test_fpvpvdyzyv,Có ai giải thích là nó đang nói cái gì ko zị,1,0,0,0
642,test_hyldtzroal,địt mẹ Trung Cộng,0,0,1,2
643,test_kjavitiume,Bọn khịa vô lối mà còn khịa ngu,0,0,1,2
644,test_mrskzqtsnc,Dân trí VN thấp là sự thật. Và nâng cao dân trí là nhiệm vụ của Đầy Tớ.,1,0,0,0
645,test_xmjgcslgnx,Cho em mượn cái ảnh của trai đẹp để em có ảnh up tus nhé anh. Em nói trước ko lại bị phạt thì nguy. Em hổng có tiền nộp phạt đâu nhé.,1,0,0,0
646,test_ubdswirnhr,"So với việc mua một vé máy bay đắt tiền bao gồm tất cả mọi thứ, mình thích cách làm của Vietjet hơn",,,,
647,test_iympwdzdjy,"Vietjet Air đã rất thông minh khi chia nhỏ các dịch vụ. Nhờ đó, mình có thể chủ động lựa chọn những gì mình cần, không phải trả thêm cho những dịch vụ không dùng đến. Quá hợp lý!",1,0,0,0
648,test_phzlyhrham,"Mặc dù giá vé rẻ, nhưng chất lượng dịch vụ của Vietjet Air không hề thua kém các hãng hàng không khác, máy bay luôn sạch sẽ, tiếp viên nhiệt tình",1,0,0,0
649,test_ardnqgykee,Rất ấn tượng với đội ngũ tiếp viên trẻ đẹp khỏe của Vietjet Air,1,0,0,0
650,test_azdwsphjud,Điểm trừ của vietjet là delay nên khắc phục để đừng bị hành khách quay clip phàn nàn sẽ Okeee,1,0,0,0
651,test_udwxvudxrr,"Vietjet Air luôn có những chương trình khuyến mãi hấp dẫn, giúp số đông người dân có cơ hội trải nghiệm những chuyến bay giá rẻ",1,0,0,0
652,test_wbytcqepvy,"Hãy đặt mình vào người có thu nhập trung bình để nói, họ lợi nhuận ít đi thì dịch vụ không thể như 4 hay 5 sao đâu nhé",1,0,0,0
653,test_zbwnteapqj,"Vietjet Air đã tạo ra một cuộc cạnh tranh lành mạnh trong ngành hàng không, giúp giảm giá vé và nâng cao chất lượng dịch vụ",1,0,0,0
654,test_qtavcrxbic,"Cái sai của biên kịch phim là lôi chủ đề nhạy cảm của một nước cũng là một bộ phận khán giả tiềm năng của thế giới ra để gây tranh cãi, nhưng ai thật sự xem hết cả toàn bộ phần 2 này thì chi tiết này cũng chỉ như gió thoáng qua một bộ cốt truyện quá lớn của phim. Còn nếu để ý từng chi tiết thì mình cần để ý ngữ cảnh mà câu trả lời mang lại, ""bố cậu có vẻ tuyệt vời"" là một câu trả lời ngỏ không thể phân biệt đúng sai, dừng lại ở việc ""có vẻ"" thôi. Sạn thì đã có rồi, nhưng nếu so sánh với đlb thì đlb có tính chủ đích hơn đúng câu ""trăm nghe không bằng một thấy"", một cái đề cập lịch sử với một cái đề cập thực tế và tương lai. Nếu như phải thay đổi Netflix nên cắt luôn phân đoạn đấy trên toàn cầu thì có lẽ sẽ tốt hơn, dù sao thì có người này người kia, bọn tư bẩn đa đảng có nhiều nguồn để nhận thức hơn, và cũng chẳng thay đổi được 1 thế hệ tư duy như vậy rồi",1,0,0,0
655,test_ihflumbwhr,không biết mấy người lên tiếng phê phán có coi được tập 1 chưa nữa bị truyền thông dắt vãi ò,1,0,0,0
656,test_jnzdahkftf,"Em chỉ hơi tiếc Hyun Ju bản lồng tiếng Việt giọng nữ quá (dù khá trầm) nên lúc đầu tiên nghe hơi giả. Nếu mà giọng như ""mới chuyển giới"" thì sẽ tuyệt với hơn (bản Hàn thì lấy giọng gốc diễn viên nam luôn)",1,0,0,0
657,test_qmgonyrhws,E đọc bài viết của Anh mà nổi hết da gà. Sao Anh có thể cảm nhận siêu đến như vậy ạ?,1,0,0,0
658,test_tnhauhjyzw,Chỗ mình công an xã đi bắt xe từ lâu rồi. Giờ chẳng qua là hợp thức hóa về mặt giấy tờ thôi.,1,0,0,0
659,test_dorcmdqwyz,cộng sản còn có nhà có đất có nước thế còn m có j hả động vật ký sinh trong cức của Mỹ,1,0,0,0
660,test_lawsgpoqen,Thấy cũng hay mà không cho dân giám sát ghi hình cán bộ... Đi ăn cướp mà không cho người bắt kẻ cướp,1,0,0,0
661,test_bvcrslhbda,"Đám ăn cướp thì sẽ đi về đâu được khi tinh gọn , thực tế nó không thể gọn được .Nô dân vẫn sẽ bị cai trị nếu chấp nhận bị trị , còn chống thì băng cướp chúng nó sách nhiễu cũng mệt .Nói thẳng ra kẻ thù của mỗi dân tộc đều là bọn cai trị , bởi chúng luôn khiến con người rất khó sống tốt. Đối với những kẻ luôn tước đoạt thì chỉ có chiến tranh , có câu : ""ngọc nát còn hơn ngói lành "" là vậy , nhưng với con người thì phải nói "" gạch đá cùng nát "" sẽ phù hợp hơn.",1,0,0,0
662,test_ipunkemctm,Anh Tân này làm lộ bí mật quốc gia,1,0,0,0
663,test_iyxlmuslqk,Công An giờ là số 2 không ngành nào số 1.,1,0,0,0
664,test_zfivdwnyrd,"Một thể chế chính trị mục rửa, cho dù có tinh gọn, xử phạt bài trừ tham nhũng chỗ nào, cũng đã thối nát. Phải thay đổi tận gốc rễ, mới xây dựng được một chính quyền Vì Dân Vì Nước.",1,0,0,0
665,test_qnhtqeyktv,Súc vật. Loại này đưa đi chôn sống ngay lập tức.,0,0,1,2
666,test_rakwllczxq,thể loại này phải đem đi luộc sống ròi lột da sống chứ chôn nó ngỏm sớm thì nhẹ quá. Gì chứ bất hiếu mất dạy cỡ này phải tra tấn kiểu đó mới dừa,1,0,0,0
667,test_acaewvsode,phải cho đi tùng xẻo,1,0,0,0
668,test_bqopmenhvc,Sao ko ai kiếm đập cho nó trận chết mẹ nó cho r,0,1,0,1
669,test_lozmekveqp,có nhiều sai lầm có thể thông cảm vì lý do này lý do khác nhưng riêng bất hiếu thì dcmn đéo có giải thích.,0,1,0,1
670,test_mhwticetml,Thằng này phải đi vào tù nó đá vào mặt cho mới hết láo toét,1,0,0,0
671,test_gsvjfqthhx,đéo đùa nhé,0,1,0,1
672,test_pzqejbpneq,Đéo ngủ nổi luôn trong khi sáng mai phải dậy sớm ạ,0,1,0,1
673,test_kmsrazltga,Đầu buồi là có thật,0,1,0,1
674,test_bzchwwmrkx,Tụi nó sợ gì đâu. Tụi nó chỉ ko chịu nổi cái sự thật là mình thua 1 đứa con gái. Sĩ diện là cái bệnh lớn nhất của đàn ông mà,1,0,0,0
675,test_ezroozqqbm,Đc bảo kê gái khi chơi game là sung sướng hạnh phúc! Đc gái tay to kéo càng sướng hơn nữa! Con gái chơi game hay cũng thích đc khen mà,1,0,0,0
676,test_ttagjuciao,đấy hỏi sao cứ suốt ngày hận đàn ông với hận đàn bà,1,0,0,0
677,test_qqkbchxhxc,"Mình biết 1 vài chị gái đánh lol kinh vkl, kim cương vs cao thủ hết",0,1,0,1
678,test_sqkpziagbj,Ngu thì chết khóc lóc cái lồn,0,1,0,1
679,test_fdlfxhthzk,"Đúng là mạng xã hội ảo, tổn thương thật",1,0,0,0
680,test_bkhzgvdror,Nói thật chứ vô rank. Gà mà nghe lời t còn gánh chứ cái thể loại gà còn trẩu như thằng này 100 faker gánh cũng đéo đc.,0,1,0,1
681,test_wwtupaghul,"Lấy ảnh người khác, thêm vài dòng mang tính xỉ vả cái danh dự người khác là thành meme à. Thằng ngu này chắc máu sexist ăn sâu tới rễ lông trym của cha nó rồi",0,0,1,2
682,test_bmeegcgsta,Mấy thằng loz trẩu mới lớn nghĩ thế là ngầu. Cuộc sống của chúng nó chỉ có cái máy tính như lũ tự kỉ,0,0,1,2
683,test_lkbxtkekrz,"Mấy thẳng trẩu sử sự thì quen chứ thêm mấy mẹ con gái hùa là đéo ưa nỗi .vô game. Cứ là ""Em là con gái ...."". Con cặc chứ con gái, mày cũng là từ vượn cổ tiến hóa lên thôi. ! im mồm mà chơi mẹ cho rồi",0,0,1,2
684,test_upfmufikql,Group không có admin hay sao mà để đám trẻ trâu làm loạn?,1,0,0,0
685,test_tshyjotjtk,"gái chơi lol ""ngu"" lắm, ""ngu"" vcl luôn, nhưng mà cta đánh méo lại . Nhớ bà cây sào hông",0,1,0,1
686,test_rxwigzpugy,Ngu quá thì chửi chết mẹ chúng nó,0,1,0,1
687,test_jdgdovacwd,làm ăn như cc,0,1,0,1
688,test_whkcpgyimr,người chết không hài lòng về chỗ chôn,1,0,0,0
689,test_porwtwymht,chết đéo yên,0,1,0,1
690,test_hjvsomtfwf,Thôi đcm xong rồi,0,1,0,1
691,test_hwtgrerwdr,Xin lỗi tôi đã cười,1,0,0,0
692,test_lnisvvrckx,chết cũng ko yên,1,0,0,0
693,test_bslubadoyn,ở An Giang nha mấy bồ,1,0,0,0
694,test_fmlqjcrdic,đầu thai không thành công,1,0,0,0
695,test_iefwuzcahc,đầu thai luôn thằng đi sau,1,0,0,0
696,test_jgqecvdtol,"Thôi dcm, đéo ổn thật",0,1,0,1
697,test_cjenltiirb,Tai nạn lần thứ hai trong năm,1,0,0,0
698,test_kvqclamdfm,đkm chết cũng ko yên,0,1,0,1
699,test_oioycmtcgp,nằm giữa đường lạnh lẽo thế,1,0,0,0
700,test_ibpuaysyku,Đéo định cười đâu nhưng mồm nó lạ lắm,0,1,0,1
701,test_vmcjjwtdce,tại sao t lại cười,1,0,0,0
702,test_bksmrlxxhx,t xuống địa ngục đây,1,0,0,0
703,test_edptiftunu,Người ấy đã bị bỏ quên giữa đường,1,0,0,0
704,test_lipsmuqiom,"Người muốn đi dù ta có níu kéo vẫn ko ở lại , người muốn ở lại tự động sẽ tìm cách ở lại .Câu này trong trường hợp này hợp lý vl",0,1,0,1
705,test_gbqucjkclg,Toang cả một thế hệ r,1,0,0,0
706,test_kvglhsuafg,chia buồn cùng gia đình chị huệ,1,0,0,0
707,test_kusktjrgem,Ngắm toàn em ngon mà mòn cả mắt,1,0,0,0
708,test_qxzvqaucur,Tôi đã định dừng lại cho đến khi thấy em trong hình,1,0,0,0
709,test_kyczusbzzx,Sắc dục là xiềng xích của đời này,1,0,0,0
710,test_ggjfqcajkq,Yêu gái ảo có gì sai à,1,0,0,0
711,test_zwxdejbpjf,bật đèn xanh cho húp là chắc kèo,1,0,0,0
712,test_qarvuxxzwz,Cởi mẹ ra cho anh bú phát,0,1,0,1
713,test_xnhgexboau,thế bố địt mày nhá,0,1,0,1
714,test_ignqipteiy,nhanh trí đè con khuyên tao ra đệt luôn,1,0,0,0
715,test_otywdlmvel,Vậy t phải làm gì đjt mày à,0,1,0,1
716,test_ehcqwmwwrw,"hại lắm đừng hút nữa , cho mình đii",1,0,0,0
717,test_rxlasfmmpf,Làm giàu không khó,1,0,0,0
718,test_bgzawprspo,doanh nhân trẻ tương lai đồ sộ sáng ngời,1,0,0,0
719,test_lkbivpdiah,địt mẹ thằng này thông minh,0,1,0,1
720,test_tbyjnxoeor,Cô ấy có quá nhiều sự lựa chọn quá tốt đẹp quá nhiều mqh mập mờ và bạn chỉ là 1 trong số đó đến cuối cùng cô ấy vẫn chọn ng khác. Và tới lúc bản thân mình nhận ra thì mình đơn giản chỉ là 1 sự lựa chọn hoặc sự thay thế hay đơn giản chỉ là 1 trò đùa,1,0,0,0
721,test_lckmfibcjp,crs tui cũng vậy tui cũng từng thích cô ấy rất nhiều tui nghĩ những gì cô ấy nói là dành cho mình nhưng thật ra là nhiều người khác,1,0,0,0
722,test_kyhewqofgf,cu như con cặc,0,1,0,1
723,test_hoccgruklz,vãi l thôi xong,0,1,0,1
724,test_jgezbstfxi,còn là lúc bà cô đg tức giận chửi cả lớp và than vãn này nọ,1,0,0,0
725,test_svoizqiycy,Kiếm tiền liên quan cc gì đến học giỏi hay ko? Có thằng bạn học dốt đi học thợ lặn hàn giờ làm cty dầu khí lương ngàn đô đây,0,1,0,1
726,test_ranstzybat,Học giỏi làm đâm đầu vào làm nông nghiệp thì lương éo bằng thằng học dốt mà học it nhue t đâu,1,0,0,0
727,test_angpjdeuke,Tôi cấp 3 với đại học cũng trường top. Mà giờ cũng vất vả đây bạn.,1,0,0,0
728,test_lcavuorudt,"Học giỏi nhưng là giỏi môn gì? Giỏi toán lý hoá thì đi làm khoa học, kinh tế. Giỏi văn đi làm marketing, báo chí, truyền thông. Giỏi sử địa đi làm nghiên cứu. Giỏi ca hát thì đi làm showbiz. Phải phát huy được khả năng của mình thì mới kiếm tiền giỏi được chứ!",1,0,0,0
729,test_jykklchlfz,tôi thấy người khi trẻ học giỏi và ra đời kiếm tiền tốt thì thường ít khoe và đặc biệt ko lên voz giãi bày.,1,0,0,0
730,test_admqinusma,"Kiếm tiền là phải ra ngoài xã hội, phải đối diện với thực tế, quy luật cung và cầu, đa phần là những thứ sẽ không bao giờ được dạy ở trường. Ở cái thời đại thế giới phẳng, internet miễn phí như này thì tư duy, khả năng tự học, phân tích, đánh giá, đưa ra quyết định mới quan trọng.",1,0,0,0
731,test_huomtneclu,"Tôi từ năm 2000 đã bỏ học dh xây dựng chuyển sang IT, tôi bình thường thôi, ko cố gắng lắm. Nhưng cố theo sóng lớn. Chuyển từ cty trong nc sang nc ngoài, chuyển từ nhật sang mỹ. Bỏ qua rất nhiều cơ hội, tiếc nhưng ko sao. Vẫn khoẻ, vẫn phải kiếm tiền, vẫn học hỏi và thay đổi bản thân",1,0,0,0
732,test_vamfstgiga,Làm tụi tư bản nó bóc lột lắm thím. Kiếm được tí tiền mà đúng nghĩa đổ mồ hôi sôi nước mắt.,1,0,0,0
733,test_ggsrbygtgq,Học giỏi thì xác suất có cuộc sống ấm no hơn học kém . Mà giờ lớp 30 đứa 35 đứa học giỏi thì sao biết đc ai giỏi . Chỉ khi đi làm kiếm đc nhiều tiền hơn hay cống hiến các phát minh cho xã hội đc xung quanh công nhận thì mới gọi là thực sự giỏi,1,0,0,0
734,test_ekriwibxvo,"Tôi sinh viên cũng hay bắt chuyện với người lạ nhất là gái, tháng sau lên confessions bị bảo là dại gái, thấy ai cũng tán. Đúng chán, ko học giỏi nhất khoa nhưng ai cũng biết tên",1,0,0,0
735,test_ulkuoqiydr,Tại thím nhìn đần đụt nc simp lõ thì chả vậy,1,0,0,0
736,test_zwxjowkzga,Bắt chuyện là tốt. Thân hay ko là do mình,1,0,0,0
737,test_oumimfggev,"Thím hay thật đấy, t hay đi công viên chạy bộ mà cũng chạy xong về, k dám bắt chuyện với ai. Muốn nhờ ng lạ toàn đợi ngta hơi hơi rảnh mới dám mò đến hỏi :sad: . Hỏi kiểu xã giao cũng tên, tuổi, đang làm việc gì, xong cụt không nối nổi câu chuyện. Họ hỏi t thì cũng hay đưa truyện về câu hỏi y/n hoặc k chia sẻ nhiều.Lắm lúc nghĩ chán bản thân",1,0,0,0
738,test_dzpkymtnpt,"Chạy bộ thì cơ hội tốt để rèn luyện xã giao rồi thím ơi, các kỹ năng xã hội cũng giống như một nhóm cơ: nếu không thường xuyên sử dụng, chúng sẽ yếu đi. Lo lắng về việc giao tiếp kém khiến chúng ta càng ít tương tác, và điều này lại càng củng cố niềm tin rằng mình không giỏi trong việc đó. Để phá vỡ vòng luẩn quẩn này, thím cần chủ động tạo cơ hội thường xuyên để cải thiện nó, cũng giống như việc tập thể dục thường xuyên cho lên cơ vậy.",1,0,0,0
739,test_pcwlqbjkwk,"T thích đi lang thang phố phường,những mẩu chuyện ngắn vs ng lạ,hoặc hành khách trên những chuyến xe kiểu như cảm nhận cuộc sống.",1,0,0,0
740,test_ggnvurvztx,Bắt chuyện thì dễ. Giữ và duy trì mối quan hệ mới khó.,1,0,0,0
741,test_gmrpfqmhlu,"Với người hướng nội như t thì cực ghét mấy người lạ gặp ngoài đường mà cứ hỏi hỏi nói chuyện, phiền vkl.",0,1,0,1
742,test_tctkaadulu,Thím mà đẹp trai thì câu chuyện đã khác rồi,1,0,0,0
743,test_jhzodlimzx,Hướng nội nên ko bao giờ chủ động bắt chuyện với người lạ. Nhưng người lạ bắt chuyện thì tôi vẫn nhiệt tình chém gió,1,0,0,0
744,test_gmzobycoga,Cảm giác sống chậm và cảm nhận nhiều khía cạnh cũng hay,1,0,0,0
745,test_fxsbohzjso,"hỏi ngược , đang ngồi thì có người lạ ra bắt chuyện có muốn tiếp lời không",1,0,0,0
746,test_gkkkbfjhgj,"Đôi lúc tự cảm thấy cuộc đời sao mà đen đủi quá thím ạ, cứ hết chuyện này đến chuyện khác ập đến, nó khiến em khủng hoảng thật sự",1,0,0,0
747,test_dckllpvhuc,"Trong thời gian uống thuốc cũng có những ngày cảm giác rất down, như là lúc chưa uống thuốc, không muốn làm gì cả. Lúc đó bác giải quyết sao vậy?",1,0,0,0
748,test_tfcoeteujv,Mình cũng đang theo lộ trình điều trị bên này bác ơi,1,0,0,0
749,test_kdmcsesofl,"Ko giải quyết đc vấn đề thì có khám cũng ko hết đâu, rồi lại bị lại à. Bệnh nào cũng vậy cả. Tôi cũng từng stress 1 thời gian dài, công việc cuộc sống như ý thì tự hết, rồi không như ý, stress lại quay về",1,0,0,0
750,test_ebzunnjfcx,"Tùy bác ơi, khó để nói lắm vì bs sẽ điều chỉnh lượng thuốc phù hợp cũng có khi vài trăm, khi thì triệu/ tháng.",1,0,0,0
751,test_tlawhlltbo,"Em cũng chẳng biết gốc rễ vấn đề nó nằm ở đâu nữa, vì có quá nhiều vấn đề bác ạ, nhưng mà bác nói cũng đúng, có thể hiện tại cuộc sống của em chưa thể được như ý muốn nên stress lại càng stress hơn.",1,0,0,0
752,test_ooywmoosmt,Mà triệu chứng của bác ban đầu là gì? Và tại sao bác lại nhận ra được và quyết định đi khám ạ?,1,0,0,0
753,test_qoezquocso,"đỗ được KTHN thì có phải tầm thường đéo đâu, lại có thêm thứ vũ khí đẹp trai. ""ranh ma"" như bạn nói là kỹ năng mềm, kỹ năng giao tiếp chứ không phải kiểu đểu cáng tiểu xảo ti tiện.",0,1,0,1
754,test_laxpizdsxa,Học giỏi mà rú rú trong nhà thì khó thành công thôi. Trừ phi rú rú ở nhà làm sàn cờ bạc may ra,1,0,0,0
755,test_gkwkqqdmia,"ra xã hội kiếm tiền thì ngoài cái tri thức ra còn đủ thứ hết thím, như khả năng giao tiếp, bản lĩnh, khả năng ăn nhậu, chém gió...Nên nhiều người lúc học thì rất giỏi nhưng ra xã hội cứ lẹt đẹt hoài là vậy.",1,0,0,0
756,test_cuwtwwnssf,"Trước biết 1 ông anh, ổng học SPKT vào cty làm cùng với mấy người bạn cùng khóa luôn, bữa tay sếp người HQ hỏi có ai biết tiếng Anh kg thì nói để cty sắp xếp đưa qua HQ học chuyển giao. Mấy ông kia giỏi hơn ổng nhiều nhưng kiểu nhát, thiếu tự tin nên không đưa tay, riêng lão này liều nên đưa tay xung phong",1,0,0,0
757,test_fcubcqzayy,"KTHN xưa có suất cho con em giảng viên trường mà bác, đủ điểm ko bị liệt môn thì auto đậu",1,0,0,0
758,test_mofccjjhrj,"Tôi sống gần 3 chục năm thì thằng nào lươn cũng có lợi hơn thằng liêm cả. Những thằng liêm thì luôn bị thằng lươn lợi dụng, như ông tôi trước có suất đi HO định cư ở mũ mà liêm hay sao ấy nên vứt giờ cả nhà kẹt lại, tài sản thì mất sạch tuy vậy nhưng con cháu cũng ko ai oán trách hay hờn dỗi gì",1,0,0,0
759,test_dzsutiihfr,"Biết thế đéo nào đc trong nhà nó thế nào. Ra ngoài đường thì ra vẻ cho người ta thèm chơi vậy thôi chứ về nhà có khi lại như cún, ngồi ăn đéo dám ngẩng mặt phát biểu. Đàn ông vậy thì nhục lắm, sống có thể cực khổ vật chất tí cũng đc.",0,1,0,1
760,test_nzdvwduofs,"Ông đã từng gặp dân kĩ thuật BK ra làm sếp chưa? Tôi gặp 2 sếp đi từ dân IT BK ra mở cty rồi đấy, đi lên từ con số 0, phải gọi là đẳng cấp ngời ngời đáng ngưỡng mộ.",1,0,0,0
761,test_tjtxazmlfy,Lớn đầu còn so sánh ngu,0,1,0,1
762,test_tslgijqlqs,"Chốt lại thế này cho nó vuông: học hành và kiếm tiền là 2 việc khác nhau. Nếu kiếm tiền từ tri thức thì kiến thức/bằng cấp chỉ chiếm 1 phần trong đó, còn kiếm tiền từ buôn bán, kinh doanh thì đéo liên quan mẹ gì",0,1,0,1
763,test_ycyydgwmkb,"Fen hãy cho con mình nghiện game, hút chích, đập phá để thành công đc như anh họ của mình nhé",1,0,0,0
764,test_slrrmgldhf,"Kỹ năng ở đây ko phải chỉ là học giỏi, hiền lành. Đẹp trai, dẻo mỏ cũng là một kỹ năng, khéo léo giỏi luồn lách cũng là kỹ năng ( thế mới sinh ra cái gọi là kỹ năng mềm.), có rất nhiều loại kỹ năng, ông cứ giỏi kỹ năng nào đó và dùng nó đúng chỗ là được việc thôi",1,0,0,0
765,test_handzftnrt,kể hết mấy đứa quậy phá trong họ của thớt hết xem bao nhiêu đứa lấy được vợ giàu?,1,0,0,0
766,test_ylcvfjpfel,"Câu hỏi là câu trả lời đó,đẹp trai lấy vợ giàu là giàu",1,0,0,0
767,test_wfmzbgkfws,"Còn học giỏi thì là học giỏi thôi,sẽ có cơ hội kiếm tiền giỏi hơn thằng xấu trai học dốt",1,0,0,0
768,test_dyvkvpgpzn,"Ngoại hình đẹp còn có thể có cả trăm tỷ với bọn con gái lấy đại gia,diễn viên hot boi",1,0,0,0
769,test_tavkwzagdr,Nền Giáo dục kém. Toàn dạy vớ vẩn nên học trò có giỏi thì toàn giỏi cái tào lao,1,0,0,0
770,test_clgujrxbao,"Nó còn yếu tố may mắn nữa, thằng kia đẹp trai, dẻo mỏ, nhà có đk nghĩa là nó may mắn từ lúc mới đẻ ra rồi. Ông bk học giỏi nhưng ra đời những kỹ năng khác có gì vượt trội ko hay chỉ là những kiến thức hàn lâm.. nói túm lại thì học giỏi chẳng nói lên được điều gì.. giờ ai nói đứa bé nào học giỏi thì chỉ có khả năng cao lớn lên nó ít tệ nạn, cuộc sống sẽ khá ổn định thôi chứ giàu hay thành công thì ở đất nước mình, con ông cháu cha vẫn là best.",1,0,0,0
771,test_txsnxordch,"ông lại lấy số ít ra để so với số nhiều, ông đụt cận theo lời ông nói kia vẫn có khả năng chăm lo cho vợ con, mua nhà cửa bằng công việc của mình, còn ông lông bông kia chẳng qua may mắn vớ đc nhà vợ giàu thôi, triệu thằng như vậy mới được 1 mà cũng đem so",1,0,0,0
772,test_cunufnagey,Topic xàm loz vãi,0,1,0,1
773,test_nptbtloicd,Topic đéo có giá trị con mẹ gì cả. Rác vl,0,1,0,1
