Unnamed: 0,id,free_text,CLEAN,OFFENSIVE,HATE,label_id
508,test_nnalexdxwf,""" vcl bạn này nói câu thấm_thế """,0.0,1.0,0.0,1.0
509,test_ucfeylixmi,""" sòng_phẳng thế bạn cho ông kia cái huy_chương à mà ông kia cho bạn huy_chương đấy mới là sòng_phẳng chứ bạn nhẩy """,1.0,0.0,0.0,0.0
510,test_vmtlufwooh,""" vcl bạn lại thêm fact ghê_gớm quá bạn """,0.0,1.0,0.0,1.0
511,test_xbjbtivpww,""" bạn cho tôi xin triệu hứa mai tôi cho lại triệu bạn thấy tôi sòng_phẳng k """,1.0,0.0,0.0,0.0
512,test_veqycyugom,""" quá là sòng_phẳng luôn bạn chứ bạn có cái huy_chương kia bạn cho tôi thì tôi cho bạn lời cảm_ơn rồi """,1.0,0.0,0.0,0.0
513,test_jtrauefmdv,""" huy_chương lốp dự_phòng b """,1.0,0.0,0.0,0.0
514,test_hgtjbnyceb,""" đm sốp hài vỗn lài """,0.0,1.0,0.0,1.0
515,test_suxmitlfyu,""" lốp phó thôi vì theo lời bạn nữ thì bạn nữ là lốp trưởng mới tạo ra lốp phó được có khi còn là lốp bí_thư """,1.0,0.0,0.0,0.0
516,test_sloqblfwjh,""" đme sốp điểm đéo nhưng luônn """,0.0,1.0,0.0,1.0
517,test_hpwwyawnjh,""" chắc gì iq đã cao giờ bk đầy đứa ngu mà """,0.0,0.0,1.0,2.0
518,test_fxujcouflq,""" học nhiều quá nên phản_tác_dụng đấy b """,1.0,0.0,0.0,0.0
519,test_hccpdmledx,""" nma cái huy_chương vàng đó thi sao mà ngu được """,0.0,1.0,0.0,1.0
520,test_cezureelnm,""" khôn học_đường ngu tình_trường """,0.0,1.0,0.0,1.0
521,test_dpgfdvxwsx,""" câu này chuẩn nhé b tôi bắc kỳ mà thi_thoảng cũng thấy mình ngu thật """,0.0,1.0,0.0,1.0
522,test_ykngeujqvc,""" quang vào cãi đi chứ k thấy k ngu thật """,0.0,0.0,1.0,2.0
523,test_vzyssqgamn,""" quang mà học giỏi quang tranh_cãi ngay tiếc rằng quang_học ngu nên quang thấy bạn ấy đúng """,0.0,0.0,1.0,2.0
524,test_licfhbcman,""" trong âm có dương trong khôn có ngu bạn ơi """,0.0,1.0,0.0,1.0
525,test_nnzcvakqvr,""" anh_hùng khó qua ải mỹ_nhân mà """,1.0,0.0,0.0,0.0
526,test_oukknbymyd,""" có phải mĩ nhân đéo đâu bạn """,0.0,1.0,0.0,1.0
527,test_jcqlreoths,""" vẻ đẹp không nằm trong đôi má hồng của thiếu_nữ mà nằm trong đôi mắt của kẻ si_tình """,1.0,0.0,0.0,0.0
528,test_hgaotedrmv,""" mỹ_nhân gu ông mặn như muối thế """,1.0,0.0,0.0,0.0
529,test_ttljkuctud,""" có ny rồi mà vẫn như_vậy thì cạn con_mẹ nó lời """,0.0,1.0,0.0,1.0
530,test_btqmltsmrj,""" có ny rồi mà đi nấu cơm cho bạn thân khác giới đem đi làm """,1.0,0.0,0.0,0.0
531,test_qwefjkfofz,""" vậy thì khổ_thân cô bạn gái thật viễn_cảnh vợ đi đẻ mình chồng đi chăm con bạn thân không xa """,1.0,0.0,0.0,0.0
532,test_nwviwuywgx,""" vợ đang trong viện đau đẻ gọi điện_thoại cho chồng mãi không được hóa ra chồng mình đang chăm cô bạn thân bị viêm họng không ăn được cháo """,1.0,0.0,0.0,0.0
533,test_uazgsvznhy,""" có bạn gái rồi mà còn thế này thì thua cmnr """,0.0,1.0,0.0,1.0
534,test_beviffprll,""" có bạn gái rồi thì càng ngucàng mất_nết chứ sao bác """,0.0,1.0,0.0,1.0
535,test_ruskhsjznd,""" em tự đẻ đi nha a đi thăm con bạn mới đẻ đã """,1.0,0.0,0.0,0.0
536,test_gsqgptxwes,""" a với nó chơi bao_lâu rồi nếu có gì thì làm gì chúng_mình lấy nhau con_cái cũng có rồi mà chỉ vì a đi thăm con bạn mới đẻ mà e làm quá lên thế này à e nhỏ_mọn quá r đấy """,1.0,0.0,0.0,0.0
537,test_qjltcrlfmf,""" tuổi chẻ ấy mà hồi chẻ t cũng sim lỏ cũng ngủ mơ các kiểu cũng nghĩ sau_này ng ta bỏ e thì tui sẽ lo cho e và con của e giờ tuổi_đầu nghĩ_lại thấy ngu_ngốc vl thôi dù_sao cũng là tuổi chẻ có yêu có ghen có đơn_phương có vui có buồn có thất_tình thì nó mới là tuổi chẻ """,0.0,1.0,0.0,1.0
538,test_tsxxsmahqa,""" vẫn cứ lắng_nghe con tim em như thế_nào người mình yêu không vui phải làm_sao """,1.0,0.0,0.0,0.0
539,test_yvikgxpiae,""" k muốn ng ta nói thì đừng làm up đc cho ngta xem_lại k cho ng ta nói là cái kiểu gì """,1.0,0.0,0.0,0.0
540,test_dfaksxehlc,""" không bạn đéo phải coco này """,0.0,1.0,0.0,1.0
541,test_johyvdtlsr,""" khác éo gì tặng shit cho nhm """,1.0,0.0,0.0,0.0
542,test_uczcfxcvqc,""" thằng khựa này giỏi rồi mai bố quăng bom vào mặt mấy đứa đứng đầu con chó khựa """,0.0,0.0,1.0,2.0
543,test_umnfevzesu,""" những năm qua sống mình có vui không còn tụi t sống bầy đàn vẫn ổn """,1.0,0.0,0.0,0.0
544,test_epfpsecoke,""" nói con cặc gì không ai hiểu hết """,0.0,1.0,0.0,1.0
545,test_aefymwvdgy,""" nói gì vậy bạn """,1.0,0.0,0.0,0.0
546,test_bqsppsizyj,""" nói cái đéo gì thế """,0.0,1.0,0.0,1.0
547,test_tmmrqwbziy,""" óc chó năm rồi vẫn bị chửi """,0.0,1.0,0.0,1.0
548,test_foolygfank,""" biết bị khùng hay bị ngu mà nói gì ko ai hiểu cả """,0.0,1.0,0.0,1.0
549,test_hhwvysysxa,""" cười vl """,0.0,1.0,0.0,1.0
550,test_cstsodnapr,""" văn_phong như cái đầu buồi """,0.0,1.0,0.0,1.0
551,test_hjsqqampig,""" bị nứng hay gì hồi xưa chắc m học ngu văn lắm """,0.0,0.0,1.0,2.0
552,test_keeeuryfvd,""" ba năm rồi vẫn bị chửi """,1.0,0.0,0.0,0.0
553,test_vjtcqiyjff,""" đĩ điên """,0.0,0.0,1.0,2.0
554,test_hfuuzhhjbo,""" nói cc gì đéo hiểu gì hết """,0.0,1.0,0.0,1.0
555,test_wufjqhpfrr,""" này do nứng lồn quá nên chơi mụt mình phớ hôn """,0.0,1.0,0.0,1.0
556,test_fkugckxqhe,""" con điên này mày bị ngáo hả """,0.0,0.0,1.0,2.0
557,test_enlwgumgxs,""" đm tốt nhất là đừng động tới st hay fan st không vài năm nữa vẫn bị đào lên chửi đấy mà công_nhận sủa gì chẳng hiểu cc gì """,0.0,1.0,0.0,1.0
558,test_gqigxzlvpz,""" tớ chả fan ai tớ cũng thấy bình_luận này như cứt """,1.0,0.0,0.0,0.0
559,test_bghqstqjdf,""" cười vl bố tổ_sư con điên """,0.0,0.0,1.0,2.0
560,test_qpajiwbeqb,""" hỏi thế_là hỏi sao anh ơi """,1.0,0.0,0.0,0.0
561,test_itqkjohkmn,""" đéo hiểu gì mới cười ý ạ """,0.0,1.0,0.0,1.0
562,test_eqffjtocvz,""" ngáo lồn hả """,0.0,1.0,0.0,1.0
563,test_okfacwfmrw,""" địt_mẹ mày ăn_học thế_nào mà để đến tận vẫn bị người_đời lôi cả mồ tổ lên chửi thế hả con chó """,0.0,0.0,1.0,2.0
564,test_lndjlqqldu,""" ủa gì vậy mẹ rảnh háng quá đi ra đường kiếm mấy trăm đi lên đây cmt ngu chi cho chúng chửi vậy mẹ vạn sự tùy_duyên """,0.0,1.0,0.0,1.0
565,test_ozdyidvuvj,""" nói clg dạ """,0.0,1.0,0.0,1.0
566,test_sekmxfjjuu,""" ngu thì im mẹ mày mồm vào """,0.0,0.0,1.0,2.0
567,test_snmshlchpb,""" con phò ngu giờ làm cave chốn nào rồi phò sủa ngu """,0.0,0.0,1.0,2.0
568,test_gjisivfqoc,""" m nói loz què j dợ """,0.0,1.0,0.0,1.0
569,test_zghxdkbdsj,""" khùng lồn """,0.0,1.0,0.0,1.0
570,test_trwfmdkkek,""" học lại văn đi nói đéo hiểu cc gì hết """,0.0,1.0,0.0,1.0
571,test_ghbsuvzsft,""" ủa m nói gì vậy năm rồi chưa giải_thích nữa """,1.0,0.0,0.0,0.0
572,test_qexwoaggoq,""" văn_chương như cái đầu buồi_vậy """,0.0,1.0,0.0,1.0
573,test_ntzsbptkmf,""" nói clg dãy quỷ khùng """,0.0,1.0,0.0,1.0
574,test_glsklzjxnb,""" mày đọc hiểu có vấn_đề à """,1.0,0.0,0.0,0.0
575,test_wkvdmkfmzn,""" con đĩ điên này hài vl """,0.0,0.0,1.0,2.0
576,test_qxoimdidvu,""" con này tưởng sếp theo tàu khựa mấy má đụ ít thôi để thời_gian ăn_học cho khôn ra đi """,0.0,1.0,0.0,1.0
577,test_rezxnyjxca,""" đụ_mẹ không biết nó biết đọc chữ không em sếp đang viết cái gì chắc nó đéo hiểu """,0.0,1.0,0.0,1.0
578,test_djgkljrpur,""" tự_nhiên tag em xong chửi quá trời """,1.0,0.0,0.0,0.0
579,test_rsjfegdzor,""" cưng có bớt óc chó chưa hay vẫn thế """,0.0,0.0,1.0,2.0
580,test_qmhrqcxien,""" hướng cái địt_mẹ mày """,0.0,0.0,1.0,2.0
581,test_eurbuyjafl,""" biết bạn iuu đã kịp bổ_sung miếng iot nào chưa nhỉ chứ_phát_ngôn ngu hokkk mãi chán lắm """,0.0,1.0,0.0,1.0
582,test_csdlnzybao,""" ngáo à con đĩ lồn """,0.0,0.0,1.0,2.0
583,test_rhtvvcbanz,""" ủa nói khùng nói điên gì vậy má """,1.0,0.0,0.0,0.0
584,test_cnlqevykxo,""" k biết là cậu đã học thêm văn hay chưa hay vẫn ở mà bú sữa mẹ """,1.0,0.0,0.0,0.0
585,test_rfpibdpmcj,""" như loz """,0.0,1.0,0.0,1.0
586,test_asfeaffkju,""" con này có cho t cũng đéo địt thứ nứng loz """,0.0,0.0,1.0,2.0
587,test_qpniyyqcne,""" óc chó cmt """,0.0,1.0,0.0,1.0
588,test_zlrdzzndnn,""" không biết cô gái này đã lớn hơn tí nào chưa """,1.0,0.0,0.0,0.0
589,test_twftmujwar,""" bạn bị điên à dm góp sức kiểu đéo gì ngồi nhà hô hs ts của vn rồi làm đ gì được bên tq bạn cũng nói hay lắm bạn thể_hiện cho bọn này xem nào """,0.0,0.0,1.0,2.0
590,test_xlbwqjqmwr,""" tao sky nè con đĩ """,0.0,0.0,1.0,2.0
591,test_wdasqhawcm,""" cdl có não hông má nói gì t đọc hoài đéo hiểu dị cdl """,0.0,0.0,1.0,2.0
592,test_qpaclgvsfa,""" địt_mẹ mày con đĩ thúi hằng """,0.0,0.0,1.0,2.0
593,test_rbyhkvavjx,""" bạn đã tìm lại được bộ_não thất_lạc chưa """,1.0,0.0,0.0,0.0
594,test_xmeimlgduk,""" vẫn bị chửi như chó là sao ta """,1.0,0.0,0.0,0.0
595,test_omqtzypzze,""" m bị ngáo lol a con này """,0.0,0.0,1.0,2.0
596,test_tzulyvtkga,""" m bị ngu à """,0.0,0.0,1.0,2.0
597,test_lnuazuzpuo,""" má con đĩ chó m sủa gì thế """,0.0,0.0,1.0,2.0
598,test_limqfwozok,""" ơ con ngáo đá này m đọc ko kĩ tưởng tùng theo tàu hả con điên đm năm vẫn bị còn bị chửi vừa lắm """,0.0,0.0,1.0,2.0
599,test_fnjbkgwojd,""" clm con ngáo này tưởng thằng tùng theo trung_quốc """,0.0,0.0,1.0,2.0
600,test_xmghetzzaa,""" ngu z đĩ lồn """,0.0,0.0,1.0,2.0
601,test_axlzicuxcy,""" alo alo còn chửi lộn nữa ko ta """,1.0,0.0,0.0,0.0
602,test_zwloufmlhr,""" ủa con điên ts m bị ngộ hay gì sang bên c quân của m mà tung_hô chui vào đây ăn l hay gì dòng thứ nlmm nữa """,0.0,0.0,1.0,2.0
603,test_eawgpibqmn,""" chắc_chắn phải có âm_mưu gì đó chứ người bình_thường k thể ngu cách thần_kì như_vậy được """,0.0,1.0,0.0,1.0
604,test_cevehbuzcc,""" alo alo địt bà m """,0.0,0.0,1.0,2.0
605,test_qgygelavsr,""" mày ngu lắm con ạ năm rồi vẫn bị chửi """,0.0,0.0,1.0,2.0
606,test_iqpngsqnsw,""" m về ăn muối tinh nhiều vào cho khôn ra nhé ngáo lắm rồi đấy """,1.0,0.0,0.0,0.0
607,test_qadeztamyf,""" cười lộn_ruột với bạn """,1.0,0.0,0.0,0.0
608,test_tbihmhmuvv,""" nói_chuyện đúng như con đàn_bà làm đĩ """,0.0,1.0,0.0,1.0
609,test_ymkwmsjife,""" thôi các ông vào trang cá_nhân thì thấy ngưng hoạt_động từ rồi giờ có chửi nhỏ thớt cũng ko thấy đâu chửi chi cho bẩn mồm """,1.0,0.0,0.0,0.0
610,test_hsfvgdcgot,""" chính_tả còn viết sai bày_đặt nói đạo_lí chán vl """,0.0,1.0,0.0,1.0
611,test_cdzzeibzga,""" văn_phong như buồi nói ngu lồn """,0.0,1.0,0.0,1.0
612,test_xylfpbkvle,""" bạn bị thiểu_năng hay j """,0.0,0.0,1.0,2.0
613,test_cjwkcybtem,""" m bị nứng lol hả con đĩ chó đụ con đĩ mẹ mày bộ sky là ăn hết của thằng_cha_ông nội m hay gì nứng lol ít thì chơi còn mà nứng lol nhiều quá thì chơi mình nha má """,0.0,0.0,1.0,2.0
614,test_gddaereojy,""" tác_hại của việc chơi đá """,1.0,0.0,0.0,0.0
615,test_yltgigjjog,""" t gáy nè im_re cái gì hả cđl có vấn_đề đọc hiểu đ biết no trong tiếng anh là gì hả mà hướng gốc đụ má con đĩ ngu ngục """,0.0,0.0,1.0,2.0
616,test_enommbytha,""" con tiện tì ngu_xuẩn """,0.0,0.0,1.0,2.0
617,test_qovaaqxcqg,""" con đĩ nứng lồn """,0.0,0.0,1.0,2.0
618,test_gnkqzovtnu,""" sủa j z """,0.0,1.0,0.0,1.0
619,test_afruxalitf,""" đọc lần vẫn k hiểu muốn nói gì mất khả_năng diễn_đạt à """,1.0,0.0,0.0,0.0
620,test_mkdctttihu,""" con này nó có âm_mưu gì phải hong mọi ng chứ người bth đâu ai ngu dc như nó """,0.0,0.0,1.0,2.0
621,test_zhqfwzjbcz,""" xàm lồn hả con đĩ """,0.0,0.0,1.0,2.0
622,test_tszzggcadi,""" bị lag à bạn nói cc j_vậy """,1.0,0.0,0.0,0.0
623,test_koyelzsvsu,""" đĩ điên """,0.0,0.0,1.0,2.0
624,test_wabuoarhxq,""" đm t phải đọc lại lần mới hiểu con chủ thớt bị điên """,0.0,0.0,1.0,2.0
625,test_uwekzhktrt,""" đập cm nha con đĩ """,0.0,0.0,1.0,2.0
626,test_otdpmzhewk,""" ngậm mẹ mõm vào """,0.0,1.0,0.0,1.0
627,test_fzzwdzrqfk,""" khi bạn nghĩ sự ngu ngục của mình đã chìm xuống nhưng không năm sau vẫn bị giựt mồng gọi dậy """,0.0,1.0,0.0,1.0
628,test_mcspewvxxl,""" sự ngu ngục đc thể_hiện qua lời_nói và ngôn_từ """,0.0,1.0,0.0,1.0
629,test_aiqsotzfje,""" tội vl """,0.0,1.0,0.0,1.0
630,test_zmkygfmokq,""" rồi ý của mày là gì """,1.0,0.0,0.0,0.0
631,test_hgqfoknhjf,""" k biết bạn thúy hằng còn gáy nữa k ta """,1.0,0.0,0.0,0.0
632,test_socxcoktth,""" ủa là sao ta """,1.0,0.0,0.0,0.0
633,test_xgnzomkskk,""" vcl sau năm lại bị chửi tiếp """,1.0,0.0,0.0,0.0
634,test_oeqgwxsxwi,""" cmt hay đấy mong bạn đừng viết thêm cmt nào nữa """,1.0,0.0,0.0,0.0
635,test_zwhdjykhrq,""" ủa sủa gì zậy con điên """,0.0,0.0,1.0,2.0
636,test_izriqdfykv,""" là sao v con điên này """,0.0,0.0,1.0,2.0
637,test_txbnxbyzhe,""" lồn khùng """,0.0,1.0,0.0,1.0
638,test_ktxmzrtyke,""" hello năm rồi đéo biết bạn đã làm được gì cho xã_hội chưa chứ bọn mình vẫn ổn idol mình vẫn vươn cao vươn xa mỗi cái vẫn chưa có đc mình """,0.0,1.0,0.0,1.0
639,test_kctvpfugef,""" mày bị ngu đọc hiểu hay j """,0.0,0.0,1.0,2.0
640,test_fdkjwyawtx,""" ủa là sao má """,1.0,0.0,0.0,0.0
641,test_fpvpvdyzyv,""" có ai giải_thích là nó đang nói cái gì ko zị """,1.0,0.0,0.0,0.0
642,test_hyldtzroal,""" địt_mẹ trung cộng """,0.0,0.0,1.0,2.0
643,test_kjavitiume,""" bọn khịa vô_lối mà còn khịa ngu """,0.0,0.0,1.0,2.0
644,test_mrskzqtsnc,""" dân_trí vn thấp là sự_thật và nâng cao dân_trí là nhiệm_vụ của đầy tớ """,1.0,0.0,0.0,0.0
645,test_xmjgcslgnx,""" cho em mượn cái ảnh của trai đẹp để em có ảnh up tus nhé anh_em nói trước ko lại bị phạt thì nguy em hổng có tiền nộp phạt đâu nhé """,1.0,0.0,0.0,0.0
646,test_ubdswirnhr,""" so với việc mua một vé máy_bay đắt tiền bao_gồm tất_cả mọi thứ mình thích cách làm của vietjet hơn """,,,,
647,test_iympwdzdjy,""" vietjet air đã rất thông_minh khi chia nhỏ các dịch_vụ nhờ đó mình có_thể chủ_động lựa_chọn những gì mình cần không phải trả thêm cho những dịch_vụ không dùng đến quá hợp_lý """,1.0,0.0,0.0,0.0
648,test_phzlyhrham,""" mặc_dù giá vé rẻ nhưng chất_lượng dịch_vụ của vietjet air không hề thua_kém các hãng hàng không khác máy_bay luôn sạch_sẽ tiếp_viên nhiệt_tình """,1.0,0.0,0.0,0.0
649,test_ardnqgykee,""" rất ấn_tượng với đội_ngũ tiếp_viên trẻ đẹp_khỏe của vietjet air """,1.0,0.0,0.0,0.0
650,test_azdwsphjud,""" điểm trừ của vietjet là delay nên khắc_phục để đừng bị hành_khách quay clip phàn_nàn sẽ okeee """,1.0,0.0,0.0,0.0
651,test_udwxvudxrr,""" vietjet air luôn có những chương_trình khuyến_mãi hấp_dẫn giúp số đông người dân có cơ_hội trải nghiệm những chuyến bay giá rẻ """,1.0,0.0,0.0,0.0
652,test_wbytcqepvy,""" hãy đặt mình vào người có thu_nhập trung_bình để nói họ lợi_nhuận ít đi thì dịch_vụ không_thể như hay sao đâu nhé """,1.0,0.0,0.0,0.0
653,test_zbwnteapqj,""" vietjet air đã tạo ra một cuộc cạnh_tranh lành_mạnh trong ngành_hàng không giúp giảm_giá vé và nâng cao chất_lượng dịch_vụ """,1.0,0.0,0.0,0.0
654,test_qtavcrxbic,""" cái sai của biên_kịch phim là lôi chủ_đề nhạy_cảm của một nước cũng là một bộ_phận khán_giả tiềm_năng của thế_giới ra để gây tranh_cãi nhưng ai thật_sự xem hết cả toàn_bộ phần này thì chi_tiết này cũng chỉ như gió thoáng qua một bộ cốt_truyện quá lớn của phim còn nếu để_ý từng chi_tiết thì mình cần để_ý ngữ_cảnh mà câu trả_lời mang lại bố cậu có_vẻ tuyệt_vời là một câu trả_lời ngỏ không_thể phân_biệt đúng sai dừng lại ở việc có vẻ thôi sạn thì đã có rồi nhưng nếu so_sánh với đlb thì đlb có tính chủ_đích hơn đúng câu trăm nghe không bằng một thấy một cái đề_cập lịch_sử với một cái đề_cập thực_tế và tương_lai nếu_như phải thay_đổi netflix nên cắt luôn phân_đoạn đấy trên toàn_cầu thì có_lẽ sẽ tốt hơn dù_sao thì có người này người kia bọn tư bẩn đa đảng có nhiều nguồn để nhận_thức hơn và cũng chẳng thay_đổi được thế_hệ tư_duy như vậy rồi """,1.0,0.0,0.0,0.0
655,test_ihflumbwhr,""" không biêt mây ngươi lên tiêng phê phan co coi đươc tâp chưa nưa bi truyên thông dăt vai o """,1.0,0.0,0.0,0.0
656,test_jnzdahkftf,""" em chỉ hơi tiếc hyun ju bản lồng_tiếng việt giọng nữ quá dù khá trầm nên lúc đầu_tiên nghe hơi giả nếu mà giọng như mới chuyển giới thì sẽ tuyệt với hơn bản hàn thì lấy giọng gốc diễn_viên nam luôn """,1.0,0.0,0.0,0.0
657,test_qmgonyrhws,""" e đọc bài viết của anh mà nổi hết da_gà_sao anh có_thể cảm_nhận siêu đến như vậy ạ """,1.0,0.0,0.0,0.0
658,test_tnhauhjyzw,""" chỗ mình công_an xã đi bắt xe từ lâu rồi giờ chẳng_qua là hợp_thức_hóa về mặt giấy_tờ thôi """,1.0,0.0,0.0,0.0
659,test_dorcmdqwyz,""" cộng_sản còn có nhà có đất có nước thế còn m có j hả động_vật ký_sinh trong cức của mỹ """,1.0,0.0,0.0,0.0
660,test_lawsgpoqen,""" thấy cũng hay mà không cho dân giám_sát ghi_hình cán_bộ đi ăn_cướp mà không cho người bắt kẻ_cướp """,1.0,0.0,0.0,0.0
661,test_bvcrslhbda,""" đám ăn_cướp thì sẽ đi về đâu được khi tinh_gọn thực_tế nó không_thể gọn được nô dân vẫn sẽ bị cai_trị nếu chấp_nhận bị trị còn chống thì băng cướp chúng_nó sách_nhiễu cũng mệt nói_thẳng ra kẻ_thù của mỗi dân_tộc đều là bọn cai_trị bởi chúng luôn khiến con_người rất khó sống tốt đối_với những kẻ luôn tước_đoạt thì chỉ có chiến_tranh có câu ngọc nát còn hơn ngói lành là vậy nhưng với con_người thì phải nói gạch đá cùng nát sẽ phù_hợp hơn """,1.0,0.0,0.0,0.0
662,test_ipunkemctm,""" anh tân này làm lộ bí_mật quốc_gia """,1.0,0.0,0.0,0.0
663,test_iyxlmuslqk,""" công_an giờ là số không ngành nào số """,1.0,0.0,0.0,0.0
664,test_zfivdwnyrd,""" một_thể_chế chính_trị mục rửa cho_dù có tinh_gọn xử_phạt bài_trừ tham_nhũng chỗ nào cũng đã thối_nát phải thay_đổi tận gốc_rễ mới xây_dựng được một chính_quyền vì dân vì nước """,1.0,0.0,0.0,0.0
665,test_qnhtqeyktv,""" súc_vật loại này đưa đi chôn sống ngay lập_tức """,0.0,0.0,1.0,2.0
666,test_rakwllczxq,""" thể_loại này phải đem đi luộc sống ròi_lột da sống chứ chôn nó ngỏm sớm thì nhẹ quá gì chứ bất_hiếu mất_dạy cỡ này phải tra_tấn kiểu đó mới dừa """,1.0,0.0,0.0,0.0
667,test_acaewvsode,""" phải cho đi tùng_xẻo """,1.0,0.0,0.0,0.0
668,test_bqopmenhvc,""" sao ko ai kiếm đập cho nó trận chết mẹ nó cho r """,0.0,1.0,0.0,1.0
669,test_lozmekveqp,""" có nhiều sai_lầm có_thể thông_cảm vì lý_do này lý_do khác nhưng riêng bất_hiếu thì dcmn đéo có giải_thích """,0.0,1.0,0.0,1.0
670,test_mhwticetml,""" thằng này phải đi vào tù nó đá vào mặt cho mới hết láo_toét """,1.0,0.0,0.0,0.0
671,test_gsvjfqthhx,""" đéo đùa nhé """,0.0,1.0,0.0,1.0
672,test_pzqejbpneq,""" đéo ngủ nổi luôn trong khi sáng_mai phải dậy sớm ạ """,0.0,1.0,0.0,1.0
673,test_kmsrazltga,""" đầu buồi là có thật """,0.0,1.0,0.0,1.0
674,test_bzchwwmrkx,""" tụi nó sợ gì đâu tụi nó chỉ ko chịu nổi cái sự_thật là mình thua đứa con_gái sĩ_diện là cái bệnh lớn nhất của đàn_ông mà """,1.0,0.0,0.0,0.0
675,test_ezroozqqbm,""" đc bảo_kê gái khi chơi game là sung_sướng hạnh_phúc đc gái tay to kéo càng sướng hơn nữa con_gái chơi game hay cũng thích đc khen mà """,1.0,0.0,0.0,0.0
676,test_ttagjuciao,""" đấy hỏi sao cứ suốt ngày hận đàn_ông với hận đàn_bà """,1.0,0.0,0.0,0.0
677,test_qqkbchxhxc,""" mình biết vài chị gái đánh lol kinh vkl kim_cương vs cao_thủ hết """,0.0,1.0,0.0,1.0
678,test_sqkpziagbj,""" ngu thì chết khóc_lóc cái lồn """,0.0,1.0,0.0,1.0
679,test_fdlfxhthzk,""" đúng là mạng xã_hội ảo tổn_thương thật """,1.0,0.0,0.0,0.0
680,test_bkhzgvdror,""" nói thật chứ vô rank gà mà nghe lời t còn gánh chứ cái thể_loại gà còn trẩu như thằng này faker gánh cũng đéo đc """,0.0,1.0,0.0,1.0
681,test_wwtupaghul,""" lấy ảnh người khác thêm vài dòng mang tính xỉ_vả cái danh_dự người khác là thành meme à thằng ngu này chắc máu sexist ăn sâu tới rễ lông trym của cha nó rồi """,0.0,0.0,1.0,2.0
682,test_bmeegcgsta,""" mấy thằng loz trẩu mới lớn nghĩ thế_là ngầu cuộc_sống của chúng_nó chỉ có cái máy_tính như lũ tự kỉ """,0.0,0.0,1.0,2.0
683,test_lkbxtkekrz,""" mây thăng trâu sư sư thi quen chư thêm mây me con gai hua la đeo ưa nôi vô game cư la em la_con gai con căc chư_con gai may cung la tư vươn cô tiên hoa lên thôi im môm ma chơi me cho rôi """,0.0,0.0,1.0,2.0
684,test_upfmufikql,""" group không có admin hay sao mà để đám trẻ trâu làm_loạn """,1.0,0.0,0.0,0.0
685,test_tshyjotjtk,""" gái chơi lol ngu lắm ngu vcl luôn nhưng mà cta đánh méo lại nhớ bà cây sào hông """,0.0,1.0,0.0,1.0
686,test_rxwigzpugy,""" ngu quá thì chửi chết mẹ chúng_nó """,0.0,1.0,0.0,1.0
687,test_jdgdovacwd,""" làm_ăn như cc """,0.0,1.0,0.0,1.0
688,test_whkcpgyimr,""" người chết không hài_lòng về chỗ chôn """,1.0,0.0,0.0,0.0
689,test_porwtwymht,""" chết đéo yên """,0.0,1.0,0.0,1.0
690,test_hjvsomtfwf,""" thôi đcm xong rồi """,0.0,1.0,0.0,1.0
691,test_hwtgrerwdr,""" xin_lỗi tôi đã cười """,1.0,0.0,0.0,0.0
692,test_lnisvvrckx,""" chết cũng ko yên """,1.0,0.0,0.0,0.0
693,test_bslubadoyn,""" ở an_giang nha mấy bồ """,1.0,0.0,0.0,0.0
694,test_fmlqjcrdic,""" đầu_thai không thành_công """,1.0,0.0,0.0,0.0
695,test_iefwuzcahc,""" đầu_thai luôn thằng đi sau """,1.0,0.0,0.0,0.0
696,test_jgqecvdtol,""" thôi dcm đéo ổn thật """,0.0,1.0,0.0,1.0
697,test_cjenltiirb,""" tai_nạn lần thứ hai trong năm """,1.0,0.0,0.0,0.0
698,test_kvqclamdfm,""" đkm chết cũng ko yên """,0.0,1.0,0.0,1.0
699,test_oioycmtcgp,""" nằm giữa đường lạnh_lẽo thế """,1.0,0.0,0.0,0.0
700,test_ibpuaysyku,""" đéo định cười đâu nhưng mồm nó lạ lắm """,0.0,1.0,0.0,1.0
701,test_vmcjjwtdce,""" tại_sao t lại cười """,1.0,0.0,0.0,0.0
702,test_bksmrlxxhx,""" t xuống địa_ngục đây """,1.0,0.0,0.0,0.0
703,test_edptiftunu,""" người ấy đã bị bỏ quên giữa đường """,1.0,0.0,0.0,0.0
704,test_lipsmuqiom,""" người muốn đi dù ta có níu_kéo vẫn ko ở lại người muốn ở lại tự_động sẽ tìm cách ở lại câu này trong trường_hợp này hợp_lý vl """,0.0,1.0,0.0,1.0
705,test_gbqucjkclg,""" toang cả một thế_hệ r """,1.0,0.0,0.0,0.0
706,test_kvglhsuafg,""" chia buồn cùng gia_đình chị huệ """,1.0,0.0,0.0,0.0
707,test_kusktjrgem,""" ngắm toàn em ngon mà mòn cả mắt """,1.0,0.0,0.0,0.0
708,test_qxzvqaucur,""" tôi đã định dừng lại cho đến khi thấy em trong hình """,1.0,0.0,0.0,0.0
709,test_kyczusbzzx,""" sắc_dục là xiềng_xích của đời này """,1.0,0.0,0.0,0.0
710,test_ggjfqcajkq,""" yêu gái ảo có gì sai à """,1.0,0.0,0.0,0.0
711,test_zwxdejbpjf,""" bật đèn_xanh cho húp là chắc kèo """,1.0,0.0,0.0,0.0
